-16.800201416015625,1.9820556640625,13824.0
-16.75994873046875,1.9675979614257812,13824.0
-16.719696044921875,1.931427001953125,13824.0
-16.813629150390625,1.945892333984375,13824.0
-16.8404541015625,1.960357666015625,13824.0
-16.585494995117188,1.9169540405273438,13824.0
-16.746536254882812,1.931427001953125,13824.0
-16.8538818359375,1.9675979614257812,13824.0
-16.773361206054688,1.960357666015625,13824.0
-16.746536254882812,1.9386520385742188,13824.0
-16.827041625976562,1.931427001953125,13824.0
-16.746536254882812,1.9675979614257812,13824.0
-16.827041625976562,1.953125,13824.0
-16.706268310546875,1.931427001953125,13824.0
-16.733108520507812,1.960357666015625,13824.0
-16.773361206054688,1.953125,13824.0
-16.706268310546875,1.9097213745117188,13824.0
-16.504989624023438,1.9386520385742188,13824.0
-16.706268310546875,1.8518600463867188,13824.0
-16.773361206054688,1.9820556640625,13824.0
-16.8404541015625,1.9820556640625,13824.0
-16.706268310546875,1.960357666015625,13824.0
-16.733108520507812,1.960357666015625,13824.0
-16.773361206054688,1.960357666015625,13824.0
-16.800201416015625,1.931427001953125,13824.0
-16.652587890625,1.960357666015625,13824.0
-16.75994873046875,1.931427001953125,20000.0
-17.041748046875,23.31452178955078,20000.0
-20.8258056640625,47.53327941894531,13824.0
-37.23686218261719,16.775177001953125,13824.0
-39.42411804199219,2.1122665405273438,13824.0
-39.51805114746094,1.9386520385742188,13824.0
-39.343597412109375,1.9097213745117188,13824.0
-39.504638671875,1.953125,19000.0
-39.840087890625,18.31597137451172,19000.0
-40.081634521484375,47.96730041503906,13824.0
-48.42805480957031,27.16291046142578,13824.0
-53.13801574707031,2.5245895385742188,13824.0
-53.245361328125,1.960357666015625,13824.0
-53.205108642578125,1.9386520385742188,13824.0
-53.32588195800781,1.960357666015625,18000.0
-53.59425354003906,11.993637084960938,18000.0
-55.76808166503906,40.53096008300781,13824.0
-61.60521697998047,35.06221008300781,13824.0
-67.08004760742188,3.0020217895507812,13824.0
-67.10688018798828,2.0110015869140625,13824.0
-67.1739730834961,1.953125,13824.0
-67.14714050292969,1.9241943359375,6500.0
-67.18739318847656,-10.199653625488281,6500.0
-66.1273193359375,-69.43721008300781,13824.0
-66.2614974975586,-37.78935241699219,13824.0
-66.14073181152344,0.6944427490234375,13824.0
-66.1273193359375,1.960357666015625,13824.0
-66.24807739257812,1.931427001953125,13824.0
-66.1541519165039,1.9241943359375,7000.0
-66.19441223144531,-4.694732666015625,7000.0
-56.868408203125,-67.54196166992188,13824.0
-50.97761535644531,-35.011573791503906,13824.0
-50.856842041015625,0.5570068359375,13824.0
-50.83000183105469,1.9024810791015625,13824.0
-50.81658935546875,1.8807907104492188,13824.0
-50.80317687988281,1.9097213745117188,13824.0
-50.762908935546875,1.9820556640625,20000.0
-50.74949645996094,3.7760391235351562,20000.0
-50.96418762207031,52.893524169921875,13824.0
-66.42253112792969,30.613418579101562,13824.0
-72.6488037109375,2.712677001953125,13824.0
-72.72931671142578,2.0182266235351562,13824.0
-72.8232421875,1.9097213745117188,13824.0
-72.74272918701172,1.960357666015625,19000.0
-72.74272918701172,2.2280120849609375,19000.0
-74.58108520507812,46.79542541503906,19000.0
-84.3767318725586,36.5234375,13824.0
-98.3992691040039,19.842300415039062,13824.0
-103.0421371459961,2.4522552490234375,13824.0
-102.94820404052734,1.931427001953125,13824.0
-102.94820404052734,1.9169540405273438,13824.0
-102.89453125,1.945892333984375,18000.0
-103.01529693603516,1.974822998046875,18000.0
-107.0543212890625,37.760406494140625,13824.0
-114.1662368774414,40.71903991699219,13824.0
-117.5611572265625,5.787040710449219,13824.0
